1	5
6	107
8	122
10	18
10	19
10	21
10	72
10	79
10	91
10	113
10	121
10	123
11	127
16	10
16	17
16	18
16	19
16	21
16	22
16	40
16	69
16	70
16	72
16	77
16	79
16	91
16	113
16	117
16	121
16	123
16	129
16	134
16	136
19	123
22	16
22	18
22	72
22	91
22	121
24	82
24	93
24	98
26	8
26	9
26	15
26	25
26	32
26	89
26	122
26	125
26	128
27	48
28	25
28	34
28	47
28	71
28	97
30	11
30	65
30	70
30	86
31	25
31	97
33	11
35	20
35	25
35	49
35	97
35	117
35	122
37	16
39	55
41	44
41	138
41	139
42	113
45	72
45	126
46	24
46	45
50	14
56	5
57	132
59	120
59	124
61	60
66	12
66	63
68	8
68	9
68	24
68	70
68	94
68	97
68	99
68	113
68	115
68	117
73	64
73	88
74	73
75	110
76	109
77	96
78	62
78	90
79	2
79	3
79	4
79	22
79	23
79	29
79	36
79	53
79	83
79	108
79	110
79	117
81	40
81	80
84	94
84	117
85	84
85	100
90	62
92	13
93	133
94	7
94	16
94	54
94	70
94	78
94	84
94	91
94	105
94	111
94	113
94	116
94	117
95	94
97	47
97	141
99	9
99	24
99	68
99	94
99	113
99	115
99	117
100	122
102	101
103	114
113	112
113	117
114	103
115	9
115	24
115	68
115	94
115	99
115	113
115	117
117	51
117	114
118	82
123	67
127	38
127	47
127	119
129	36
129	40
129	52
129	58
129	92
129	103
129	104
129	106
131	130
135	16
135	17
135	70
135	94
137	14
137	38
137	43
137	87
137	97
138	44
140	42
