219	5851
1	30
1	37
1	71
1	77
1	146
1	181
1	198
1	199
1	209
2	80
2	98
2	187
2	197
2	198
3	30
3	37
3	42
3	71
3	92
3	98
3	139
3	146
3	155
3	181
3	197
3	198
3	204
4	92
5	37
5	157
7	149
8	12
8	37
8	54
8	57
8	92
8	177
8	184
8	197
8	205
8	209
9	12
9	13
9	18
9	19
9	20
9	25
9	30
9	31
9	32
9	35
9	36
9	37
9	41
9	42
9	43
9	45
9	49
9	50
9	51
9	53
9	54
9	57
9	60
9	61
9	63
9	66
9	70
9	71
9	72
9	77
9	78
9	80
9	84
9	89
9	90
9	91
9	92
9	93
9	96
9	97
9	98
9	100
9	105
9	108
9	109
9	113
9	117
9	123
9	125
9	135
9	136
9	137
9	138
9	142
9	146
9	148
9	150
9	151
9	152
9	154
9	155
9	157
9	159
9	160
9	168
9	170
9	175
9	176
9	177
9	180
9	181
9	186
9	187
9	190
9	191
9	197
9	198
9	203
9	204
9	205
9	206
9	208
9	209
9	212
9	213
10	37
10	54
10	98
10	209
11	125
11	134
12	10
12	13
12	17
12	20
12	30
12	31
12	32
12	37
12	41
12	42
12	43
12	44
12	48
12	51
12	53
12	54
12	57
12	61
12	62
12	66
12	69
12	70
12	71
12	72
12	77
12	78
12	80
12	81
12	91
12	92
12	93
12	96
12	97
12	98
12	100
12	104
12	105
12	108
12	113
12	117
12	118
12	123
12	125
12	126
12	131
12	135
12	136
12	137
12	142
12	144
12	146
12	149
12	151
12	152
12	154
12	155
12	157
12	159
12	160
12	167
12	170
12	173
12	175
12	176
12	177
12	178
12	180
12	181
12	182
12	186
12	187
12	191
12	192
12	195
12	204
12	205
12	209
12	211
12	213
12	216
12	217
12	218
13	1
13	3
13	6
13	9
13	12
13	16
13	19
13	20
13	26
13	31
13	32
13	37
13	42
13	43
13	44
13	45
13	50
13	51
13	53
13	54
13	55
13	57
13	61
13	63
13	66
13	70
13	71
13	76
13	77
13	80
13	90
13	91
13	92
13	93
13	96
13	97
13	98
13	100
13	102
13	103
13	105
13	108
13	109
13	113
13	125
13	127
13	129
13	132
13	134
13	135
13	137
13	142
13	151
13	152
13	154
13	155
13	157
13	158
13	159
13	160
13	170
13	172
13	175
13	176
13	177
13	180
13	181
13	186
13	187
13	190
13	191
13	197
13	198
13	203
13	204
13	205
13	209
13	212
13	213
14	76
14	97
14	160
14	186
14	198
15	42
15	117
15	180
16	35
16	98
16	156
16	170
16	182
16	187
16	204
16	205
17	5
17	9
17	12
17	13
17	19
17	30
17	32
17	35
17	37
17	41
17	42
17	43
17	44
17	54
17	57
17	70
17	71
17	77
17	80
17	90
17	91
17	92
17	93
17	98
17	100
17	105
17	117
17	125
17	131
17	135
17	137
17	142
17	146
17	152
17	154
17	155
17	157
17	159
17	170
17	175
17	176
17	180
17	181
17	182
17	191
17	197
17	198
17	203
17	204
17	205
17	209
17	213
18	71
18	205
18	209
19	32
19	37
19	42
19	43
19	54
19	66
19	77
19	80
19	92
19	93
19	97
19	98
19	102
19	108
19	113
19	142
19	154
19	155
19	158
19	181
19	198
19	203
20	3
20	9
20	10
20	12
20	13
20	18
20	19
20	26
20	30
20	32
20	36
20	37
20	38
20	41
20	42
20	43
20	44
20	50
20	51
20	53
20	54
20	56
20	57
20	61
20	63
20	66
20	70
20	71
20	72
20	74
20	76
20	77
20	78
20	80
20	81
20	84
20	90
20	91
20	92
20	93
20	96
20	97
20	98
20	100
20	101
20	105
20	108
20	109
20	113
20	114
20	115
20	117
20	120
20	125
20	127
20	129
20	135
20	136
20	137
20	140
20	142
20	151
20	154
20	155
20	156
20	157
20	159
20	160
20	161
20	170
20	172
20	175
20	176
20	177
20	178
20	180
20	181
20	186
20	187
20	190
20	191
20	196
20	197
20	198
20	202
20	203
20	204
20	205
20	209
20	213
21	92
21	120
21	191
21	205
21	213
25	9
25	12
25	13
25	17
25	30
25	37
25	41
25	42
25	43
25	45
25	55
25	60
25	71
25	77
25	92
25	98
25	100
25	125
25	142
25	151
25	155
25	157
25	181
25	191
25	197
25	203
25	208
25	209
26	13
26	14
26	30
26	42
26	51
26	54
26	57
26	71
26	77
26	90
26	92
26	98
26	135
26	154
26	172
26	177
26	186
26	190
26	198
26	213
27	13
27	42
27	98
27	132
27	155
27	176
27	209
27	217
29	30
30	1
30	2
30	6
30	9
30	12
30	13
30	17
30	19
30	20
30	23
30	25
30	26
30	29
30	32
30	35
30	37
30	38
30	41
30	42
30	43
30	44
30	45
30	49
30	51
30	53
30	54
30	55
30	57
30	60
30	61
30	63
30	66
30	68
30	69
30	70
30	71
30	77
30	80
30	81
30	84
30	89
30	90
30	91
30	92
30	93
30	96
30	97
30	98
30	100
30	101
30	103
30	105
30	109
30	113
30	117
30	125
30	127
30	129
30	135
30	137
30	138
30	142
30	146
30	148
30	150
30	151
30	152
30	154
30	155
30	157
30	158
30	159
30	160
30	166
30	170
30	171
30	172
30	175
30	176
30	177
30	180
30	181
30	182
30	184
30	186
30	187
30	191
30	196
30	197
30	198
30	203
30	204
30	205
30	208
30	209
30	212
30	213
31	37
32	2
32	13
32	26
32	37
32	43
32	51
32	54
32	57
32	71
32	77
32	80
32	92
32	98
32	105
32	113
32	125
32	127
32	135
32	142
32	154
32	158
32	159
32	160
32	172
32	176
32	181
32	190
32	198
32	205
33	57
33	92
33	98
33	159
33	181
33	209
34	98
35	42
35	43
35	105
35	157
35	181
35	191
35	213
36	37
36	98
36	123
36	157
36	159
36	205
37	12
37	13
37	15
37	18
37	20
37	21
37	23
37	25
37	30
37	31
37	32
37	41
37	42
37	43
37	45
37	49
37	51
37	52
37	54
37	55
37	57
37	59
37	63
37	66
37	69
37	70
37	71
37	77
37	78
37	80
37	82
37	84
37	87
37	90
37	91
37	92
37	93
37	96
37	97
37	98
37	99
37	100
37	101
37	102
37	105
37	106
37	108
37	109
37	114
37	117
37	118
37	120
37	123
37	125
37	128
37	129
37	135
37	137
37	138
37	142
37	144
37	146
37	148
37	151
37	152
37	154
37	155
37	157
37	160
37	164
37	165
37	166
37	170
37	175
37	177
37	180
37	181
37	186
37	187
37	190
37	191
37	196
37	197
37	198
37	203
37	204
37	205
37	206
37	208
37	209
37	212
37	213
38	13
38	155
39	92
40	42
40	123
40	186
40	209
41	9
41	12
41	13
41	17
41	25
41	30
41	37
41	42
41	43
41	45
41	51
41	54
41	57
41	61
41	71
41	77
41	84
41	92
41	98
41	125
41	138
41	150
41	155
41	157
41	180
41	181
41	182
41	191
41	198
41	205
41	208
41	209
42	2
42	3
42	5
42	6
42	8
42	9
42	10
42	11
42	12
42	13
42	14
42	16
42	17
42	18
42	19
42	20
42	21
42	22
42	23
42	25
42	26
42	27
42	30
42	31
42	32
42	35
42	36
42	37
42	38
42	41
42	43
42	44
42	45
42	47
42	48
42	49
42	50
42	51
42	52
42	53
42	54
42	55
42	56
42	57
42	58
42	59
42	60
42	61
42	62
42	63
42	65
42	66
42	67
42	68
42	69
42	70
42	71
42	72
42	76
42	77
42	78
42	80
42	81
42	82
42	84
42	87
42	89
42	90
42	91
42	92
42	93
42	94
42	95
42	96
42	97
42	98
42	99
42	100
42	101
42	102
42	103
42	105
42	106
42	108
42	109
42	112
42	113
42	114
42	115
42	116
42	117
42	118
42	119
42	120
42	123
42	124
42	125
42	126
42	127
42	128
42	129
42	130
42	131
42	132
42	134
42	135
42	136
42	137
42	138
42	140
42	142
42	143
42	144
42	146
42	148
42	149
42	150
42	151
42	152
42	154
42	155
42	156
42	157
42	158
42	159
42	160
42	161
42	163
42	164
42	166
42	170
42	171
42	172
42	173
42	175
42	176
42	177
42	180
42	181
42	182
42	183
42	184
42	186
42	187
42	190
42	191
42	193
42	195
42	196
42	197
42	198
42	199
42	201
42	202
42	203
42	204
42	205
42	206
42	208
42	209
42	211
42	212
42	213
42	216
42	217
42	218
43	3
43	8
43	9
43	12
43	13
43	17
43	20
43	25
43	30
43	31
43	32
43	35
43	36
43	37
43	41
43	42
43	44
43	45
43	49
43	51
43	53
43	54
43	57
43	60
43	61
43	63
43	66
43	68
43	69
43	70
43	71
43	72
43	77
43	78
43	80
43	84
43	90
43	91
43	92
43	93
43	96
43	97
43	98
43	100
43	101
43	102
43	103
43	104
43	105
43	108
43	109
43	113
43	114
43	115
43	117
43	118
43	123
43	125
43	126
43	127
43	129
43	131
43	133
43	134
43	135
43	136
43	137
43	140
43	142
43	146
43	148
43	149
43	152
43	154
43	155
43	156
43	157
43	158
43	159
43	160
43	164
43	170
43	171
43	172
43	175
43	176
43	177
43	178
43	180
43	181
43	182
43	186
43	187
43	190
43	191
43	196
43	197
43	198
43	202
43	203
43	204
43	205
43	208
43	209
43	211
43	212
43	213
43	218
44	37
44	42
44	43
44	51
44	57
44	77
44	92
44	93
44	96
44	100
44	109
44	125
44	129
44	136
44	142
44	157
44	175
44	177
44	180
44	186
44	187
44	209
44	213
45	9
45	10
45	11
45	12
45	13
45	18
45	20
45	21
45	23
45	25
45	30
45	32
45	37
45	39
45	41
45	42
45	43
45	49
45	51
45	52
45	54
45	60
45	61
45	63
45	66
45	70
45	71
45	77
45	80
45	84
45	89
45	92
45	93
45	96
45	98
45	99
45	100
45	123
45	125
45	129
45	134
45	135
45	142
45	148
45	151
45	154
45	155
45	157
45	158
45	159
45	160
45	172
45	175
45	176
45	177
45	181
45	182
45	186
45	187
45	191
45	196
45	197
45	198
45	205
45	209
45	212
47	91
48	69
49	37
49	42
49	43
49	45
49	63
49	71
49	84
49	89
49	98
49	105
49	117
49	125
49	138
49	148
49	157
49	177
49	181
49	187
49	209
49	213
50	74
50	78
50	98
51	2
51	13
51	26
51	32
51	42
51	43
51	54
51	57
51	66
51	71
51	77
51	90
51	98
51	100
51	105
51	113
51	125
51	127
51	129
51	135
51	142
51	154
51	157
51	160
51	170
51	172
51	176
51	177
51	181
51	187
51	190
51	191
51	198
51	205
51	209
51	213
52	16
52	42
52	49
52	98
52	117
52	125
52	134
52	155
52	181
52	198
53	20
53	32
53	77
53	80
53	97
53	105
53	181
53	198
53	204
53	205
53	209
54	9
54	12
54	13
54	19
54	20
54	26
54	30
54	32
54	37
54	42
54	45
54	51
54	57
54	62
54	66
54	70
54	71
54	77
54	80
54	90
54	91
54	92
54	93
54	97
54	98
54	100
54	102
54	105
54	108
54	109
54	113
54	123
54	125
54	135
54	142
54	151
54	154
54	155
54	157
54	159
54	160
54	170
54	172
54	173
54	175
54	176
54	177
54	181
54	182
54	186
54	187
54	190
54	191
54	198
54	203
54	204
54	205
54	209
54	213
55	12
55	32
55	35
55	42
55	45
55	54
55	60
55	92
55	98
55	100
55	140
55	154
55	156
55	170
55	191
55	203
56	37
56	154
57	1
57	12
57	13
57	20
57	25
57	26
57	28
57	30
57	32
57	37
57	41
57	42
57	43
57	45
57	51
57	52
57	54
57	61
57	66
57	68
57	70
57	71
57	72
57	77
57	78
57	80
57	81
57	84
57	90
57	91
57	92
57	96
57	97
57	98
57	99
57	100
57	102
57	103
57	105
57	108
57	109
57	113
57	114
57	120
57	123
57	125
57	129
57	130
57	131
57	135
57	136
57	137
57	142
57	152
57	154
57	155
57	157
57	159
57	160
57	168
57	170
57	172
57	175
57	176
57	177
57	180
57	181
57	183
57	186
57	187
57	191
57	197
57	198
57	203
57	204
57	205
57	208
57	209
57	212
57	213
58	43
58	67
58	98
58	146
58	181
58	182
58	204
59	42
59	98
59	125
59	213
60	8
60	30
60	37
60	42
60	43
60	52
60	57
60	84
60	88
60	92
60	98
60	99
60	100
60	125
60	181
60	209
61	11
61	13
61	18
61	37
61	39
61	41
61	42
61	43
61	45
61	49
61	52
61	63
61	77
61	84
61	92
61	98
61	125
61	151
61	154
61	159
61	181
61	186
61	209
61	212
62	3
62	9
62	12
62	13
62	15
62	17
62	20
62	26
62	30
62	37
62	41
62	42
62	43
62	53
62	65
62	67
62	70
62	71
62	77
62	80
62	92
62	93
62	94
62	98
62	100
62	101
62	105
62	108
62	109
62	120
62	125
62	129
62	135
62	137
62	142
62	143
62	146
62	155
62	156
62	157
62	158
62	159
62	170
62	172
62	180
62	181
62	182
62	183
62	187
62	191
62	197
62	198
62	203
62	204
62	205
62	206
62	209
62	217
63	37
63	49
63	60
63	70
63	71
63	84
63	89
63	125
63	138
63	148
63	209
64	71
65	42
65	92
65	98
65	181
65	191
65	198
65	204
66	19
66	30
66	42
66	43
66	54
66	57
66	70
66	71
66	77
66	91
66	92
66	93
66	96
66	98
66	108
66	113
66	125
66	142
66	155
66	160
66	168
66	172
66	176
66	177
66	181
66	186
66	187
66	203
66	205
66	209
67	19
67	20
67	36
67	42
67	43
67	54
67	58
67	70
67	71
67	76
67	77
67	80
67	90
67	92
67	93
67	98
67	146
67	152
67	157
67	159
67	176
67	180
67	181
67	182
67	191
67	198
67	203
67	205
67	209
68	91
68	98
68	113
69	12
69	104
69	137
69	149
69	167
69	195
69	209
70	9
70	12
70	13
70	14
70	20
70	30
70	32
70	37
70	42
70	43
70	51
70	54
70	57
70	60
70	63
70	66
70	68
70	71
70	77
70	80
70	81
70	90
70	91
70	92
70	97
70	98
70	100
70	108
70	113
70	120
70	125
70	135
70	137
70	142
70	151
70	154
70	155
70	157
70	159
70	160
70	175
70	176
70	177
70	180
70	181
70	186
70	187
70	191
70	198
70	203
70	204
70	205
70	209
70	213
71	3
71	5
71	6
71	9
71	10
71	12
71	13
71	14
71	16
71	18
71	19
71	20
71	22
71	23
71	25
71	26
71	27
71	30
71	32
71	33
71	36
71	37
71	41
71	42
71	43
71	44
71	45
71	47
71	50
71	51
71	52
71	53
71	54
71	55
71	56
71	57
71	60
71	61
71	62
71	64
71	66
71	70
71	72
71	74
71	76
71	77
71	78
71	80
71	83
71	84
71	90
71	91
71	92
71	93
71	94
71	96
71	97
71	98
71	100
71	101
71	102
71	103
71	105
71	108
71	109
71	113
71	114
71	115
71	117
71	118
71	119
71	120
71	123
71	124
71	125
71	129
71	132
71	135
71	136
71	137
71	139
71	140
71	142
71	144
71	146
71	148
71	151
71	152
71	154
71	155
71	156
71	157
71	158
71	159
71	160
71	164
71	170
71	171
71	172
71	173
71	175
71	176
71	177
71	180
71	181
71	182
71	186
71	187
71	190
71	191
71	193
71	196
71	197
71	198
71	203
71	204
71	205
71	206
71	208
71	209
71	212
71	213
71	214
71	218
72	136
72	209
74	96
74	98
74	176
75	43
75	78
75	146
76	37
76	54
76	57
76	98
76	157
76	209
77	1
77	2
77	3
77	5
77	6
77	9
77	10
77	12
77	13
77	14
77	16
77	17
77	18
77	19
77	20
77	23
77	25
77	26
77	30
77	31
77	32
77	35
77	37
77	40
77	41
77	42
77	43
77	44
77	45
77	49
77	50
77	51
77	52
77	53
77	54
77	56
77	57
77	60
77	61
77	62
77	63
77	66
77	67
77	68
77	70
77	71
77	72
77	75
77	76
77	78
77	79
77	80
77	81
77	82
77	84
77	89
77	90
77	91
77	92
77	93
77	95
77	96
77	97
77	98
77	99
77	100
77	101
77	102
77	103
77	105
77	106
77	108
77	109
77	111
77	112
77	113
77	114
77	115
77	117
77	118
77	120
77	123
77	125
77	126
77	127
77	129
77	132
77	134
77	135
77	136
77	137
77	138
77	139
77	140
77	141
77	142
77	144
77	146
77	148
77	151
77	152
77	154
77	155
77	156
77	157
77	158
77	159
77	160
77	164
77	166
77	170
77	172
77	174
77	175
77	176
77	177
77	180
77	181
77	182
77	183
77	184
77	186
77	187
77	188
77	190
77	191
77	196
77	197
77	198
77	199
77	202
77	203
77	204
77	205
77	206
77	208
77	209
77	210
77	212
77	213
77	217
77	218
78	37
78	180
78	209
80	2
80	12
80	13
80	20
80	30
80	32
80	37
80	42
80	43
80	51
80	53
80	54
80	57
80	70
80	71
80	72
80	76
80	77
80	90
80	91
80	92
80	93
80	96
80	97
80	98
80	100
80	105
80	113
80	120
80	125
80	127
80	135
80	136
80	137
80	142
80	146
80	154
80	155
80	157
80	159
80	160
80	172
80	175
80	177
80	180
80	181
80	186
80	187
80	190
80	191
80	197
80	198
80	204
80	205
80	208
80	209
81	57
81	70
81	91
81	92
81	142
81	198
82	51
83	175
84	37
84	43
84	45
84	49
84	63
84	89
84	98
84	105
84	125
84	137
84	138
84	148
84	187
84	209
85	37
85	92
85	98
87	8
87	42
87	148
87	163
87	164
87	196
88	37
88	99
88	125
88	148
88	209
88	213
89	37
89	49
89	63
89	77
89	84
89	98
89	148
89	154
89	181
89	209
90	13
90	20
90	26
90	32
90	37
90	42
90	43
90	51
90	54
90	57
90	70
90	71
90	77
90	80
90	81
90	92
90	98
90	100
90	105
90	108
90	109
90	113
90	129
90	135
90	137
90	142
90	154
90	155
90	157
90	158
